name,cpu,ram,counter,timestamp
ShellExperienceHost.exe,0.0,0.68,1,2019-11-16 17:05:03
AGMService.exe,0.0,0.07,1,2019-11-16 17:05:03
node.exe,0.4,0.8,1,2019-11-16 17:05:03
Video.UI.exe,0.0,0.18,1,2019-11-16 17:05:03
Adobe Installer.exe,0.0,0.11,1,2019-11-16 17:05:03
OpenWith.exe,0.0,0.33,1,2019-11-16 17:05:03
Creative Cloud.exe,0.2,0.47,1,2019-11-16 17:05:03
CCLibrary.exe,0.0,0.02,1,2019-11-16 17:05:03
cmd.exe,0.0,0.06,1,2019-11-16 17:05:03
Visual Paradigm.exe,0.2,2.77,1,2019-11-16 17:05:03
OneDrive.exe,0.0,0.39,1,2019-11-16 17:05:03
SearchFilterHost.exe,0.0,0.1,1,2019-11-16 17:05:03
OfficeClickToRun.exe,0.0,0.43,1,2019-11-16 17:05:03
python.exe,121.7,3.29,1,2019-11-16 17:05:03
CodeHelper.exe,0.0,0.18,1,2019-11-16 17:05:03
winpty-agent.exe,0.2,0.07,1,2019-11-16 17:05:03
onenoteim.exe,0.0,1.38,1,2019-11-16 17:05:03
Microsoft.Photos.exe,0.0,0.15,1,2019-11-16 17:05:03
SearchIndexer.exe,0.0,0.61,1,2019-11-16 17:05:03
AdobeUpdateService.exe,0.0,0.11,1,2019-11-16 17:05:03
audiodg.exe,12.3,0.25,1,2019-11-16 17:05:03
Adobe Desktop Service.exe,0.4,0.74,1,2019-11-16 17:05:03
Adobe CEF Helper.exe,0.0,0.45,1,2019-11-16 17:05:03
CoreSync.exe,0.2,0.36,1,2019-11-16 17:05:03
System Idle Process,76.8,0.0,1,2019-11-16 17:06:01
System,9.8,0.0,1,2019-11-16 17:06:01
Registry,0.0,0.2,1,2019-11-16 17:06:01
svchost.exe,3.7,9.27,1,2019-11-16 17:06:01
wuauclt.exe,0.0,0.03,1,2019-11-16 17:06:01
smss.exe,0.0,0.0,1,2019-11-16 17:06:01
csrss.exe,0.2,0.1,1,2019-11-16 17:06:01
wininit.exe,0.0,0.01,1,2019-11-16 17:06:01
rundll32.exe,0.0,0.05,1,2019-11-16 17:06:01
winlogon.exe,0.0,0.04,1,2019-11-16 17:06:01
services.exe,0.0,0.08,1,2019-11-16 17:06:01
lsass.exe,0.0,0.19,1,2019-11-16 17:06:01
AvastBrowserCrashHandler64.exe,0.0,0.0,1,2019-11-16 17:06:01
WUDFHost.exe,0.0,0.02,1,2019-11-16 17:06:01
fontdrvhost.exe,0.0,0.06,1,2019-11-16 17:06:01
aswidsagent.exe,3.5,0.54,1,2019-11-16 17:06:01
LockApp.exe,0.0,0.31,1,2019-11-16 17:06:01
wsc_proxy.exe,0.0,0.03,1,2019-11-16 17:06:01
dwm.exe,2.4,0.47,1,2019-11-16 17:06:01
SkypeBridge.exe,0.0,0.73,1,2019-11-16 17:06:01
SearchProtocolHost.exe,0.3,0.11,1,2019-11-16 17:06:01
igfxCUIService.exe,0.0,0.05,1,2019-11-16 17:06:01
taskhostw.exe,0.0,0.37,1,2019-11-16 17:06:01
NVDisplay.Container.exe,0.0,0.36,1,2019-11-16 17:06:01
Memory Compression,0.0,3.59,1,2019-11-16 17:06:01
igfxEM.exe,0.0,0.07,1,2019-11-16 17:06:01
igfxHK.exe,0.0,0.06,1,2019-11-16 17:06:01
armsvc.exe,0.0,0.17,1,2019-11-16 17:06:01
RtkAudioService64.exe,0.0,0.04,1,2019-11-16 17:06:01
RAVBg64.exe,88.3,0.14,1,2019-11-16 17:06:01
AdAppMgrSvc.exe,0.0,0.1,1,2019-11-16 17:06:01
conhost.exe,0.0,0.6,1,2019-11-16 17:06:01
igfxTray.exe,0.0,0.05,1,2019-11-16 17:06:01
AvastSvc.exe,1.3,4.94,1,2019-11-16 17:06:01
BtwRSupportService.exe,0.0,0.01,1,2019-11-16 17:06:01
sqlbrowser.exe,0.2,0.01,1,2019-11-16 17:06:01
spoolsv.exe,0.0,0.1,1,2019-11-16 17:06:01
FNPLicensingService64.exe,0.0,0.03,1,2019-11-16 17:06:01
sqlwriter.exe,0.0,0.02,1,2019-11-16 17:06:01
SynTPEnhService.exe,0.0,0.02,1,2019-11-16 17:06:01
RuntimeBroker.exe,0.0,2.39,1,2019-11-16 17:06:01
TeamViewer_Service.exe,0.0,0.06,1,2019-11-16 17:06:01
SecurityHealthService.exe,0.0,0.09,1,2019-11-16 17:06:01
ctfmon.exe,0.0,0.12,1,2019-11-16 17:06:01
sqlceip.exe,0.5,0.2,1,2019-11-16 17:06:01
AvastUI.exe,0.3,0.68,1,2019-11-16 17:06:01
Microsoft.Python.LanguageServer.exe,16.3,7.67,1,2019-11-16 17:06:01
SkypeBackgroundHost.exe,0.0,0.1,1,2019-11-16 17:06:01
unsecapp.exe,0.0,0.04,1,2019-11-16 17:06:01
SynTPEnh.exe,0.0,0.13,1,2019-11-16 17:06:01
sihost.exe,1.6,0.44,1,2019-11-16 17:06:01
SynTPHelper.exe,0.0,0.01,1,2019-11-16 17:06:01
CCXProcess.exe,0.0,0.03,1,2019-11-16 17:06:01
explorer.exe,0.2,1.54,1,2019-11-16 17:06:01
dllhost.exe,0.0,0.36,1,2019-11-16 17:06:01
PresentationFontCache.exe,0.0,0.06,1,2019-11-16 17:06:01
SkypeApp.exe,0.0,0.97,1,2019-11-16 17:06:01
Discord.exe,4.4,1.73,1,2019-11-16 17:06:01
AGSService.exe,0.0,0.09,1,2019-11-16 17:06:01
EvernoteClipper.exe,0.0,0.02,1,2019-11-16 17:06:01
Code.exe,38.4,7.89,1,2019-11-16 17:06:01
RtkNGUI64.exe,0.0,0.12,1,2019-11-16 17:06:01
java.exe,0.0,2.05,1,2019-11-16 17:06:01
chrome.exe,9.9,16.02,1,2019-11-16 17:06:01
AppVShNotify.exe,0.0,0.17,1,2019-11-16 17:06:01
SearchUI.exe,0.0,0.79,1,2019-11-16 17:06:01
bash.exe,0.0,0.28,1,2019-11-16 17:06:01
python.exe,117.0,3.29,1,2019-11-16 17:06:01
ApplicationFrameHost.exe,0.0,0.25,1,2019-11-16 17:06:01
AvastBrowserCrashHandler.exe,0.0,0.0,1,2019-11-16 17:06:01
wlanext.exe,0.0,0.07,1,2019-11-16 17:06:01
SettingSyncHost.exe,0.0,0.01,1,2019-11-16 17:06:01
FileCoAuth.exe,0.0,0.07,1,2019-11-16 17:06:01
sedsvc.exe,0.0,0.13,1,2019-11-16 17:06:01
SgrmBroker.exe,0.0,0.06,1,2019-11-16 17:06:01
AdobeIPCBroker.exe,0.2,0.13,1,2019-11-16 17:06:01
GameBar.exe,0.0,0.26,1,2019-11-16 17:06:01
ShellExperienceHost.exe,0.0,0.68,1,2019-11-16 17:06:01
AGMService.exe,0.0,0.07,1,2019-11-16 17:06:01
node.exe,0.2,0.8,1,2019-11-16 17:06:01
Video.UI.exe,0.0,0.18,1,2019-11-16 17:06:01
Adobe Installer.exe,0.0,0.11,1,2019-11-16 17:06:01
OpenWith.exe,0.0,0.33,1,2019-11-16 17:06:01
Creative Cloud.exe,0.5,0.47,1,2019-11-16 17:06:01
CCLibrary.exe,0.0,0.02,1,2019-11-16 17:06:01
cmd.exe,0.0,0.06,1,2019-11-16 17:06:01
Visual Paradigm.exe,0.3,4.51,1,2019-11-16 17:06:01
OneDrive.exe,0.0,0.39,1,2019-11-16 17:06:01
SearchFilterHost.exe,0.0,0.09,1,2019-11-16 17:06:01
OfficeClickToRun.exe,0.0,0.43,1,2019-11-16 17:06:01
